,save_date,court_name,court_office,case_number,case_itemNum,casedate_full,casedate_year,casedate_month,casedate_date,casedate_day,category,address_full,address_sido,address_gugun,address_donggil,address_jibeon,area,area_py,price_estimate,price_bidding,discount_rate,number_miss,sale_type
4047,2023-03-22-191802,군산지원,경매5계,2021타경22013,5.0,2023-04-03,2023,4,3,월,단독주택,전라북도 익산시 갈산동 227,전라북도,익산시,갈산동,227,1095.1,331.3,594474000,416132000,30,1,일괄매각
4048,2023-03-22-191802,군산지원,경매5계,2021타경22617,2.0,2023-04-03,2023,4,3,월,대지,전라북도 익산시 동산동 213-5,전라북도,익산시,동산동,213-5,331.0,100.1,171826000,58937000,66,3,일괄매각
4049,2023-03-22-191802,군산지원,경매3계,2021타경24873,2.0,2023-03-27,2023,3,27,월,기타,전라북도 익산시 왕궁면 쌍제리 산6-1,전라북도,익산시,왕궁면,쌍제리,9292.0,2810.8,464868000,227786000,51,2,
4050,2023-03-22-191802,군산지원,경매3계,2022타경72,1.0,2023-03-27,2023,3,27,월,아파트,"전라북도 익산시 함열읍 함열6길 11, 1동 5층503호",전라북도,익산시,함열읍,함열6길,77.76,23.5,49000000,5765000,89,6,
4051,2023-03-22-191802,군산지원,경매3계,2022타경171,1.0,2023-03-27,2023,3,27,월,아파트,"전라북도 군산시 백토로 93, 6동 2층201호 (문화동,삼성아파트)",전라북도,군산시,백토로,93,84.87,25.7,130000000,130000000,0,0,
4052,2023-03-22-191802,군산지원,경매5계,2022타경393,1.0,2023-04-03,2023,4,3,월,단독주택,전라북도 익산시 성당면 다리목길 32,전라북도,익산시,성당면,다리목길,,,6255000,6255000,0,0,
4053,2023-03-22-191802,군산지원,경매5계,2022타경447,1.0,2023-04-03,2023,4,3,월,상가,전라북도 익산시 창인동1가 94-4,전라북도,익산시,창인동1가,94-4,446.3,135.0,450639100,154569000,66,3,일괄매각
4054,2023-03-22-191802,군산지원,경매3계,2022타경478,1.0,2023-03-27,2023,3,27,월,다가구주택,전라북도 군산시 서래4길 27,전라북도,군산시,서래4길,27,251.0,75.9,261336600,182936000,30,3,일괄매각
4055,2023-03-22-191802,군산지원,경매3계,2022타경522,1.0,2023-03-27,2023,3,27,월,단독주택,전라북도 익산시 덕기동 128-1,전라북도,익산시,덕기동,128-1,264.0,79.9,38839650,19032000,51,2,일괄매각
4056,2023-03-22-191802,군산지원,경매3계,2022타경935,1.0,2023-03-27,2023,3,27,월,전답,전라북도 익산시 용동면 화배리 143,전라북도,익산시,용동면,화배리,497.0,150.3,10934000,3751000,66,3,
4057,2023-03-22-191802,군산지원,경매5계,2022타경959,1.0,2023-04-03,2023,4,3,월,근린시설,전라북도 군산시 나운동 855-19,전라북도,군산시,나운동,855-19,992.7,300.3,3301025460,1617503000,51,2,일괄매각
4058,2023-03-22-191802,군산지원,경매3계,2022타경1068,1.0,2023-03-27,2023,3,27,월,전답,전라북도 익산시 신흥동 263-1,전라북도,익산시,신흥동,263-1,1038.0,314.0,82002000,28127000,66,3,지분매각
4059,2023-03-22-191802,군산지원,경매3계,2022타경1440,1.0,2023-03-27,2023,3,27,월,기타,전라북도 군산시 임피면 서황길 59,전라북도,군산시,임피면,서황길,300.0,90.8,266653800,266653800,0,0,일괄매각
4060,2023-03-22-191802,군산지원,경매3계,2022타경1600,1.0,2023-03-27,2023,3,27,월,연립주택,"전라북도 군산시 중앙로 33-3, 104동 8층803호 (대명동,아이플러스시티)",전라북도,군산시,중앙로,33-3,49.84,15.1,87100000,60970000,30,1,
4061,2023-03-22-191802,군산지원,경매3계,2022타경1785,1.0,2023-03-27,2023,3,27,월,임야,전라북도 익산시 황등면 신성리 241-10,전라북도,익산시,황등면,신성리,76.0,23.0,16387000,16387000,0,0,일괄매각
4062,2023-03-22-191802,군산지원,경매3계,2022타경1785,2.0,2023-03-27,2023,3,27,월,전답,전라북도 익산시 황등면 신성리 613-5,전라북도,익산시,황등면,신성리,1217.4,368.3,32869800,32869800,0,0,
4063,2023-03-22-191802,군산지원,경매3계,2022타경1914,1.0,2023-03-27,2023,3,27,월,전답,전라북도 군산시 옥도면 선유도리 94-50,전라북도,군산시,옥도면,선유도리,21.0,6.4,8736000,6115000,31,1,
4064,2023-03-22-191802,군산지원,경매3계,2022타경2238,1.0,2023-03-27,2023,3,27,월,다가구주택,전라북도 군산시 삼학2길 1,전라북도,군산시,삼학2길,1,546.92,165.3,645896400,452127000,31,1,일괄매각
4065,2023-03-22-191802,군산지원,경매3계,2022타경2337,1.0,2023-03-27,2023,3,27,월,아파트,"전라북도 군산시 백토로 117, 510동 1층103호 (나운동,군산나운주공5단지아파트)",전라북도,군산시,백토로,117,58.14,17.6,81000000,81000000,0,0,
4066,2023-03-22-191802,군산지원,경매5계,2022타경2405,1.0,2023-04-03,2023,4,3,월,기타,전라북도 군산시 송풍동 932-2,전라북도,군산시,송풍동,932-2,481.0,145.5,565200300,276948000,52,2,일괄매각
4067,2023-03-22-191802,군산지원,경매5계,2022타경2412,1.0,2023-04-03,2023,4,3,월,기타,전라북도 군산시 송풍동 945-5,전라북도,군산시,송풍동,945-5,364.0,110.1,549610020,269309000,51,2,일괄매각
4068,2023-03-22-191802,군산지원,경매5계,2022타경2412,1.0,2023-04-03,2023,4,3,월,기타,전라북도 군산시 청소년회관로 47-8,전라북도,군산시,청소년회관로,47-8,503.64,152.29999999999998,549610020,269309000,51,2,일괄매각
4069,2023-03-22-191802,군산지원,경매3계,2022타경2450,1.0,2023-03-27,2023,3,27,월,기타,전라북도 익산시 석탄동 910-12,전라북도,익산시,석탄동,910-12,258.0,78.0,3774370,3774370,0,0,
4070,2023-03-22-191802,군산지원,경매3계,2022타경2481,1.0,2023-03-27,2023,3,27,월,연립주택,"전라북도 군산시 백릉안4길 9, 가동 2층201호 (조촌동,금일연립주택)",전라북도,군산시,백릉안4길,9,65.55,19.8,40000000,40000000,0,0,
4071,2023-03-22-191802,군산지원,경매3계,2022타경2580,1.0,2023-03-27,2023,3,27,월,전답,전라북도 군산시 산북동 802-15,전라북도,군산시,산북동,802-15,116.0,35.1,29836000,29836000,0,0,
4072,2023-03-22-191802,군산지원,경매5계,2022타경2603,1.0,2023-04-03,2023,4,3,월,대지,전라북도 군산시 비응도동 85-3,전라북도,군산시,비응도동,85-3,677.6,205.0,711480000,348625000,52,2,
4073,2023-03-22-191802,군산지원,경매3계,2022타경2634,1.0,2023-03-27,2023,3,27,월,대지,전라북도 군산시 경암동 627-15,전라북도,군산시,경암동,627-15,331.0,100.1,582560000,582560000,0,0,
4074,2023-03-22-191802,군산지원,경매5계,2022타경2658,2.0,2023-04-03,2023,4,3,월,전답,전라북도 익산시 웅포면 제성리 245-3,전라북도,익산시,웅포면,제성리,764.0,231.1,1763100,864000,51,2,지분매각
4075,2023-03-22-191802,군산지원,경매5계,2022타경2757,1.0,2023-04-03,2023,4,3,월,전답,전라북도 익산시 신용동 333-25,전라북도,익산시,신용동,333-25,1866.3,564.6,418051200,292636000,30,1,
4076,2023-03-22-191802,군산지원,경매3계,2022타경2870,1.0,2023-03-27,2023,3,27,월,아파트,"전라북도 군산시 축동안길 37, 102동 5층512호 (수송동,수송동제일아파트)",전라북도,군산시,축동안길,37,84.709,25.6,201000000,201000000,0,0,
4077,2023-03-22-191802,군산지원,경매3계,2022타경2924,1.0,2023-03-27,2023,3,27,월,대지,전라북도 익산시 여산면 원수리 344,전라북도,익산시,여산면,원수리,75.0,22.7,3075000,3075000,0,0,
4078,2023-03-22-191802,군산지원,경매5계,2022타경2955,1.0,2023-04-03,2023,4,3,월,다세대,"전라북도 군산시 회현면 대지산길 13, 103동 4층401호 (웨스턴팜빌리지)",전라북도,군산시,회현면,대지산길,84.754,25.6,142000000,99400000,30,1,
4079,2023-03-22-191802,군산지원,경매3계,2022타경2986,1.0,2023-03-27,2023,3,27,월,기타,전라북도 익산시 오산면 오산리 44-5,전라북도,익산시,오산면,오산리,1285.9,389.0,233491200,233491200,0,0,일괄매각
4080,2023-03-22-191802,군산지원,경매3계,2022타경3088,1.0,2023-03-27,2023,3,27,월,전답,전라북도 군산시 성산면 고봉리 472,전라북도,군산시,성산면,고봉리,436.0,131.9,42902400,42902400,0,0,
4081,2023-03-22-191802,군산지원,경매5계,2022타경3255,1.0,2023-04-03,2023,4,3,월,아파트,"전라북도 군산시 삼학5길 23, 4층403호",전라북도,군산시,삼학5길,23,49.91,15.1,68000000,47600000,30,1,
4082,2023-03-22-191802,군산지원,경매5계,2022타경3255,2.0,2023-04-03,2023,4,3,월,아파트,"전라북도 군산시 삼학5길 23, 7층703호",전라북도,군산시,삼학5길,23,49.91,15.1,70000000,49000000,30,1,
4083,2023-03-22-191802,군산지원,경매5계,2022타경3545,1.0,2023-04-03,2023,4,3,월,임야,전라북도 군산시 임피면 축산리 산135,전라북도,군산시,임피면,축산리,6347.0,1920.0,10260980,10260980,0,0,지분매각
4084,2023-03-22-191802,군산지원,경매5계,2022타경3590,1.0,2023-04-03,2023,4,3,월,전답,전라북도 군산시 나포면 장상리 159-2,전라북도,군산시,나포면,장상리,2370.0,716.9,137594000,137594000,0,0,일괄매각
4085,2023-03-22-191802,군산지원,경매5계,2022타경20861,1.0,2023-04-03,2023,4,3,월,기타,전라북도 군산시 옥도면 선유도리 94-48,전라북도,군산시,옥도면,선유도리,1103.0,333.7,1189711590,832798000,31,1,일괄매각
4086,2023-03-22-191802,군산지원,경매3계,2022타경21635,1.0,2023-03-27,2023,3,27,월,대지,전라북도 익산시 망성면 무형리 1451,전라북도,익산시,망성면,무형리,476.0,144.0,3411190,3411190,0,0,지분매각
4087,2023-03-22-191802,군산지원,경매5계,2022타경22027,1.0,2023-04-03,2023,4,3,월,아파트,"전라북도 익산시 하나로10길 97, 504동 1층102호 (부송동,부영아파트)",전라북도,익산시,하나로10길,97,48.938,14.8,95800000,95800000,0,0,
4088,2023-03-22-191802,군산지원,경매3계,2022타경22256,1.0,2023-03-27,2023,3,27,월,아파트,"전라북도 군산시 비응남로 111, 1층디-204호 (비응도동,새만금종합수산시장)",전라북도,군산시,비응남로,111,11.4,3.4,70000000,34300000,51,2,
4089,2023-03-22-191802,군산지원,경매5계,2022타경22270,1.0,2023-04-03,2023,4,3,월,대지,전라북도 익산시 모현동1가 173,전라북도,익산시,모현동1가,173,342.0,103.5,21351820,21351820,0,0,지분매각
4090,2023-03-22-191802,군산지원,경매5계,2022타경22270,2.0,2023-04-03,2023,4,3,월,전답,전라북도 익산시 목천동 710-5,전라북도,익산시,목천동,710-5,4959.0,1500.1,32658620,32658620,0,0,지분매각
4091,2023-03-22-191802,군산지원,경매3계,2022타경22508,1.0,2023-03-27,2023,3,27,월,아파트,"전라북도 익산시 평동로 799, 106동 9층901호 (동산동,우남아파트)",전라북도,익산시,평동로,799,59.985,18.1,93000000,65100000,30,1,
4092,2023-03-22-191802,군산지원,경매3계,2022타경22553,1.0,2023-03-27,2023,3,27,월,아파트,"전라북도 군산시 부곡1길 39, 5동 5층506호 (나운동,유원나운아파트)",전라북도,군산시,부곡1길,39,84.96,25.7,94800000,66360000,30,1,
4093,2023-03-22-191802,군산지원,경매3계,2022타경22782,1.0,2023-03-27,2023,3,27,월,아파트,"전라북도 군산시 영명길 6, 102동 11층1102호 (구암동,세풍아파트)",전라북도,군산시,영명길,6,84.98,25.7,41000000,28700000,30,1,지분매각
4094,2023-03-22-191802,군산지원,경매3계,2022타경22836,1.0,2023-03-27,2023,3,27,월,대지,전라북도 익산시 동산동 553,전라북도,익산시,동산동,553,1012.5,306.3,61987270,43391000,31,1,
4095,2023-03-22-191802,군산지원,경매3계,2022타경23204,1.0,2023-03-27,2023,3,27,월,전답,전라북도 익산시 만석동 684-2,전라북도,익산시,만석동,684-2,3770.0,1140.4,77285000,54100000,30,1,지분매각
4096,2023-03-22-191802,군산지원,경매5계,2022타경23235,1.0,2023-04-03,2023,4,3,월,전답,전라북도 익산시 함열읍 석매리 115-1,전라북도,익산시,함열읍,석매리,764.0,231.1,16044000,5503000,66,3,
4097,2023-03-22-191802,군산지원,경매5계,2022타경23235,2.0,2023-04-03,2023,4,3,월,전답,전라북도 익산시 함열읍 석매리 115-5,전라북도,익산시,함열읍,석매리,132.0,39.9,2640000,906000,66,3,
4098,2023-03-22-191802,군산지원,경매3계,2022타경23709,1.0,2023-03-27,2023,3,27,월,근린시설,"전라북도 익산시 중앙로5길 17, 1동 제1층 101호",전라북도,익산시,중앙로5길,17,33.9715,10.3,149000000,149000000,0,0,
4099,2023-03-22-191802,군산지원,경매3계,2022타경23709,2.0,2023-03-27,2023,3,27,월,근린시설,"전라북도 익산시 중앙로5길 17, 1동 제1층 102호",전라북도,익산시,중앙로5길,17,82.1972,24.9,360000000,360000000,0,0,
4100,2023-03-22-191802,군산지원,경매3계,2022타경23716,1.0,2023-03-27,2023,3,27,월,근린시설,"전라북도 익산시 중앙로5길 17, 1동 제1층 103호",전라북도,익산시,중앙로5길,17,56.32,17.0,282000000,282000000,0,0,
4101,2023-03-22-191802,군산지원,경매3계,2022타경23716,2.0,2023-03-27,2023,3,27,월,근린시설,"전라북도 익산시 중앙로5길 17, 1동 제1층 104호",전라북도,익산시,중앙로5길,17,71.1845,21.5,356000000,356000000,0,0,
4102,2023-03-22-191802,군산지원,경매3계,2022타경23822,1.0,2023-03-27,2023,3,27,월,아파트,"전라북도 익산시 선화로73길 38, 904동 2층 201호 (부송동,부송동 오투그란데)",전라북도,익산시,선화로73길,38,107.4337,32.5,325000000,325000000,0,0,
4103,2023-03-22-191802,군산지원,경매5계,2022타경23884,1.0,2023-04-03,2023,4,3,월,연립주택,"전라북도 군산시 양안로 68, 가동 3층305호 (조촌동,조촌동연립)",전라북도,군산시,양안로,68,54.9,16.6,11600000,5684000,51,2,지분매각
4104,2023-03-22-191802,군산지원,경매5계,2022타경24016,1.0,2023-04-03,2023,4,3,월,근린시설,"전라북도 군산시 현충로 30, 3층302호",전라북도,군산시,현충로,30,133.54,40.4,44000000,21560000,51,2,
4105,2023-03-22-191802,군산지원,경매5계,2022타경24276,1.0,2023-04-03,2023,4,3,월,아파트,"전라북도 익산시 고봉로30길 51, 105동 3층 308호 (영등동,비사벌아파트)",전라북도,익산시,고봉로30길,51,59.92,18.1,152000000,74480000,51,2,
4106,2023-03-22-191802,군산지원,경매5계,2022타경24320,1.0,2023-04-03,2023,4,3,월,임야,전라북도 군산시 미룡동 산3,전라북도,군산시,미룡동,산3,6814.0,2061.2,223008000,109274000,51,2,지분매각
4107,2023-03-22-191802,군산지원,경매5계,2022타경24375,1.0,2023-04-03,2023,4,3,월,연립주택,"전라북도 군산시 풍마길 27-6, 2층 7호 (장재동,국민연립주택)",전라북도,군산시,풍마길,27-6,,,10100000,4949000,51,2,
4108,2023-03-22-191802,군산지원,경매5계,2022타경24375,2.0,2023-04-03,2023,4,3,월,대지,전라북도 군산시 명산동 9-3,전라북도,군산시,명산동,9-3,31.0,9.4,29156000,14286000,52,2,일괄매각
4109,2023-03-22-191802,군산지원,경매3계,2022타경24405,1.0,2023-03-27,2023,3,27,월,전답,전라북도 익산시 낭산면 삼담리 212-14,전라북도,익산시,낭산면,삼담리,66.0,20.0,2640000,2640000,0,0,
4110,2023-03-22-191802,군산지원,경매5계,2022타경24450,1.0,2023-04-03,2023,4,3,월,다세대,"전라북도 군산시 나운안1길 17, 4층 403호",전라북도,군산시,나운안1길,17,134.85,40.8,129000000,63210000,51,2,
4111,2023-03-22-191802,군산지원,경매3계,2022타경24474,1.0,2023-03-27,2023,3,27,월,아파트,"전라북도 익산시 학곤로20길 77, 108동 9층 902호 (송학동,익산더샵)",전라북도,익산시,학곤로20길,77,113.37,34.3,453400000,453400000,0,0,
4112,2023-03-22-191802,군산지원,경매3계,2022타경24542,1.0,2023-03-27,2023,3,27,월,아파트,"전라북도 군산시 진포1길 10, 104동 10층1003호 (수송동,현대아파트)",전라북도,군산시,진포1길,10,84.96,25.7,205000000,205000000,0,0,
4113,2023-03-22-191802,군산지원,경매5계,2022타경24566,1.0,2023-04-03,2023,4,3,월,근린시설,"전라북도 군산시 축동안3길 3, 1층 101호",전라북도,군산시,축동안3길,3,67.5,20.4,3284000000,2298800000,30,1,일괄매각
4114,2023-03-22-191802,군산지원,경매3계,2022타경24696,1.0,2023-03-27,2023,3,27,월,임야,전라북도 군산시 개정동 288-54,전라북도,군산시,개정동,288-54,661.0,200.0,60812000,60812000,0,0,
4115,2023-03-22-191802,군산지원,경매3계,2022타경24733,1.0,2023-03-27,2023,3,27,월,기타,전라북도 군산시 대야면 라궁길 23-10,전라북도,군산시,대야면,라궁길,59.5,18.0,22370680,22370680,0,0,
4116,2023-03-22-191802,군산지원,경매5계,2022타경24788,1.0,2023-04-03,2023,4,3,월,전답,전라북도 군산시 나포면 장상리 779,전라북도,군산시,나포면,장상리,1329.0,402.0,20998200,14699000,30,1,
4117,2023-03-22-191802,군산지원,경매3계,2022타경24795,1.0,2023-03-27,2023,3,27,월,근린시설,전라북도 군산시 산북동 3577-1,전라북도,군산시,산북동,3577-1,361.0,109.2,581149680,581149680,0,0,일괄매각
4118,2023-03-22-191802,군산지원,경매5계,2022타경24856,1.0,2023-04-03,2023,4,3,월,단독주택,전라북도 익산시 함열읍 흘산리 10,전라북도,익산시,함열읍,흘산리,838.0,253.5,162045000,113432000,30,1,일괄매각
4119,2023-03-22-191802,군산지원,경매5계,2022타경24856,2.0,2023-04-03,2023,4,3,월,전답,전라북도 익산시 낭산면 삼담리 1492-14,전라북도,익산시,낭산면,삼담리,3585.0,1084.5,139815000,97871000,30,1,
4120,2023-03-22-191802,군산지원,경매5계,2022타경25194,1.0,2023-04-03,2023,4,3,월,아파트,"전라북도 군산시 하나운로 20, 103동 11층 1101호 (나운동,한울아파트)",전라북도,군산시,하나운로,20,59.73,18.1,104400000,73080000,30,1,
4121,2023-03-22-191802,군산지원,경매5계,2022타경25248,2.0,2023-04-03,2023,4,3,월,전답,전라북도 군산시 대야면 산월리 435-19,전라북도,군산시,대야면,산월리,456.0,137.9,5460000,3822000,30,1,지분매각
4122,2023-03-22-191802,군산지원,경매5계,2022타경25378,1.0,2023-04-03,2023,4,3,월,대지,전라북도 군산시 중앙로2가 82-5,전라북도,군산시,중앙로2가,82-5,89.0,26.9,64904000,64904000,0,0,
4123,2023-03-22-191802,군산지원,경매5계,2022타경25620,1.0,2023-04-03,2023,4,3,월,아파트,"전라북도 익산시 중앙로5길 17, 1동 10층1019호 (창인동1가,익산역시그니처-에스주상복합)",전라북도,익산시,중앙로5길,17,37.8591,11.5,153500000,153500000,0,0,
4124,2023-03-22-191802,군산지원,경매5계,2022타경25774,1.0,2023-04-03,2023,4,3,월,단독주택,전라북도 군산시 경암동 639-11,전라북도,군산시,경암동,639-11,221.6,67.0,58031700,58031700,0,0,
4125,2023-03-22-191802,군산지원,경매5계,2022타경25880,1.0,2023-04-03,2023,4,3,월,아파트,"전라북도 군산시 수송동로 91, 106동 13층1303호 (수송동,수송아이파크)",전라북도,군산시,수송동로,91,119.9488,36.3,445000000,445000000,0,0,
4126,2023-03-22-191802,군산지원,경매5계,2022타경25910,1.0,2023-04-03,2023,4,3,월,기타,"전라북도 군산시 산단남북로 17 (오식도동,주식회사 스카이 제2동)",전라북도,군산시,산단남북로,17,1387.96,419.80000000000007,2626774720,2626774720,0,0,일괄매각
4127,2023-03-22-191802,군산지원,경매5계,2022타경25972,1.0,2023-04-03,2023,4,3,월,아파트,"전라북도 군산시 경기장로 36-12, 5층 501호 (사정동,자연애아파트)",전라북도,군산시,경기장로,36-12,80.475,24.3,98700000,98700000,0,0,
4128,2023-03-22-191821,광주지방법원,경매2계,2021타경5414,1.0,2023-03-23,2023,3,23,목,아파트,"전라남도 화순군 화순읍 칠충로 61-28, 103동 5층504호 (대성베르힐)",전라남도,화순군,화순읍,칠충로,84.7722,25.6,207000000,144900000,30,1,
4129,2023-03-22-191821,광주지방법원,경매9계,2021타경8901,4.0,2023-04-05,2023,4,5,수,전답,전라남도 나주시 산포면 송림리 4-12,전라남도,나주시,산포면,송림리,1445.0,437.1,202300000,202300000,0,0,
4130,2023-03-22-191821,광주지방법원,경매4계,2022타경1594,1.0,2023-04-04,2023,4,4,화,근린시설,"전라남도 나주시 그린로 355, 1동 1층110호 (빛가람동,아주타워)",전라남도,나주시,그린로,355,56.05,17.0,741000000,265574000,65,4,일괄매각
4131,2023-03-22-191821,광주지방법원,경매2계,2022타경4012,1.0,2023-03-23,2023,3,23,목,전답,전라남도 화순군 도곡면 대곡리 1017-1,전라남도,화순군,도곡면,대곡리,437.8,132.4,55503000,19893000,65,4,일괄매각
4132,2023-03-22-191821,광주지방법원,경매9계,2022타경5626,1.0,2023-04-05,2023,4,5,수,근린시설,"전라남도 영광군 영광읍 물무로 7, 상가동 2층201호 (영광숲안애아파트5차)",전라남도,영광군,영광읍,물무로,84.743,25.6,953000000,609920000,36,2,일괄매각
4133,2023-03-22-191821,광주지방법원,경매2계,2022타경5763,1.0,2023-03-23,2023,3,23,목,전답,전라남도 곡성군 죽곡면 하한리 938-2,전라남도,곡성군,죽곡면,하한리,194.0,58.6,312311000,218618000,30,1,일괄매각
4134,2023-03-22-191821,광주지방법원,경매4계,2022타경6216,1.0,2023-04-04,2023,4,4,화,대지,전라남도 장성군 장성읍 성산리 643-1,전라남도,장성군,장성읍,성산리,559.0,169.1,23796790,13326000,45,2,지분매각
4135,2023-03-22-191821,광주지방법원,경매2계,2022타경6438,1.0,2023-03-23,2023,3,23,목,단독주택,전라남도 곡성군 석곡면 염곡리 1883-1,전라남도,곡성군,석곡면,염곡리,199.0,60.2,53111200,37178000,30,1,일괄매각
4136,2023-03-22-191821,광주지방법원,경매9계,2022타경6704,1.0,2023-04-05,2023,4,5,수,임야,전라남도 나주시 다시면 운봉리 산90-9,전라남도,나주시,다시면,운봉리,28774.0,8704.1,57548000,57548000,0,0,
4137,2023-03-22-191821,광주지방법원,경매2계,2022타경7103,1.0,2023-03-23,2023,3,23,목,기타,전라남도 담양군 수북면 나산리 4-1,전라남도,담양군,수북면,나산리,1974.0,597.1,1207665500,1207665500,0,0,일괄매각
4138,2023-03-22-191821,광주지방법원,경매2계,2022타경7905,1.0,2023-03-23,2023,3,23,목,임야,전라남도 나주시 공산면 동촌리 260-11,전라남도,나주시,공산면,동촌리,23524.0,7116.0,66180000,66180000,0,0,
4139,2023-03-22-191821,광주지방법원,경매2계,2022타경7905,1.0,2023-03-23,2023,3,23,목,임야,전라남도 나주시 공산면 동촌리 260-14,전라남도,나주시,공산면,동촌리,92.0,27.8,66180000,66180000,0,0,
4140,2023-03-22-191821,광주지방법원,경매4계,2022타경65185,1.0,2023-04-04,2023,4,4,화,기타,전라남도 영광군 묘량면 삼효리 1323-2,전라남도,영광군,묘량면,삼효리,2275.0,688.2,819803000,235054000,72,5,일괄매각
4141,2023-03-22-191821,광주지방법원,경매9계,2022타경68481,1.0,2023-04-05,2023,4,5,수,전답,전라남도 장성군 황룡면 금호리 437,전라남도,장성군,황룡면,금호리,1074.0,324.9,34368000,15397000,56,3,
4142,2023-03-22-191821,광주지방법원,경매4계,2022타경68528,1.0,2023-04-04,2023,4,4,화,전답,전라남도 장성군 장성읍 안평리 705-1,전라남도,장성군,장성읍,안평리,3107.0,939.9,173992000,121794000,31,1,
4143,2023-03-22-191821,광주지방법원,경매4계,2022타경70019,1.0,2023-04-04,2023,4,4,화,근린시설,"전라남도 나주시 빛가람로 747, 1동 5층505호 (빛가람동,빛가람메디컬빌딩)",전라남도,나주시,빛가람로,747,81.2,24.6,346000000,155008000,56,3,일괄매각
4144,2023-03-22-191821,광주지방법원,경매9계,2022타경70798,1.0,2023-04-05,2023,4,5,수,임야,전라남도 나주시 동수동 산14-4,전라남도,나주시,동수동,산14-4,7686.0,2325.0,36508500,25556000,30,1,지분매각
4145,2023-03-22-191821,광주지방법원,경매9계,2022타경71500,1.0,2023-04-05,2023,4,5,수,근린시설,"전라남도 나주시 배멧3길 19-13, 2층201호 (빛가람동,코어프라자)",전라남도,나주시,배멧3길,19-13,333.24,100.8,728000000,407680000,44,2,
4146,2023-03-22-191821,광주지방법원,경매2계,2022타경71616,1.0,2023-03-23,2023,3,23,목,전답,전라남도 담양군 봉산면 기곡리 240,전라남도,담양군,봉산면,기곡리,1322.0,399.9,50677050,35474000,30,1,지분매각
4147,2023-03-22-191821,광주지방법원,경매9계,2022타경72725,1.0,2023-04-05,2023,4,5,수,대지,전라남도 담양군 금성면 대성리 649,전라남도,담양군,금성면,대성리,354.0,107.1,57348000,57348000,0,0,
4148,2023-03-22-191821,광주지방법원,경매2계,2022타경72930,1.0,2023-03-23,2023,3,23,목,전답,전라남도 화순군 화순읍 신기리 2-1,전라남도,화순군,화순읍,신기리,6328.0,1914.2,77518000,77518000,0,0,지분매각
4149,2023-03-22-191821,광주지방법원,경매2계,2022타경73902,1.0,2023-03-23,2023,3,23,목,전답,전라남도 영광군 영광읍 월평리 135-2,전라남도,영광군,영광읍,월평리,432.0,130.7,13732000,13732000,0,0,
4150,2023-03-22-191821,광주지방법원,경매4계,2022타경73919,1.0,2023-04-04,2023,4,4,화,아파트,"전라남도 화순군 화순읍 광덕로 203, 101동 9층902호 (금호타운아파트)",전라남도,화순군,화순읍,광덕로,84.745,25.6,201000000,140700000,30,1,
4151,2023-03-22-191821,목포지원,경매3계,2020타경1753,1.0,2023-04-03,2023,4,3,월,전답,전라남도 영암군 신북면 학동리 500-24,전라남도,영암군,신북면,학동리,6407.0,1938.1,233383000,233383000,0,0,일괄매각
4152,2023-03-22-191821,목포지원,경매3계,2020타경6642,1.0,2023-04-03,2023,4,3,월,임야,전라남도 영암군 삼호읍 산호리 산139,전라남도,영암군,삼호읍,산호리,5196.0,1571.8,96178000,53860000,44,2,
4153,2023-03-22-191821,목포지원,경매2계,2020타경53211,1.0,2023-03-27,2023,3,27,월,임야,전라남도 영암군 삼호읍 용앙리 산5-2,전라남도,영암군,삼호읍,용앙리,5998.0,1814.4,1625963800,372958000,78,6,일괄매각
4154,2023-03-22-191821,목포지원,경매2계,2020타경53211,1.0,2023-03-27,2023,3,27,월,임야,전라남도 영암군 삼호읍 용앙리 산5-3,전라남도,영암군,삼호읍,용앙리,5902.0,1785.4,1625963800,372958000,78,6,일괄매각
4155,2023-03-22-191821,목포지원,경매3계,2021타경4339,1.0,2023-04-03,2023,4,3,월,대지,전라남도 무안군 운남면 연리 110-2,전라남도,무안군,운남면,연리,69.0,20.9,8981600,2060000,78,6,
4156,2023-03-22-191821,목포지원,경매3계,2021타경5547,1.0,2023-04-03,2023,4,3,월,대지,전라남도 목포시 산정동 243-72,전라남도,목포시,산정동,243-72,499.0,150.9,1383194000,1383194000,0,0,일괄매각
4157,2023-03-22-191821,목포지원,경매3계,2021타경5547,1.0,2023-04-03,2023,4,3,월,대지,전라남도 목포시 산정동 243-82,전라남도,목포시,산정동,243-82,40.0,12.1,1383194000,1383194000,0,0,일괄매각
4158,2023-03-22-191821,목포지원,경매3계,2021타경5707,1.0,2023-04-03,2023,4,3,월,임야,전라남도 영암군 도포면 봉호리 산122-9,전라남도,영암군,도포면,봉호리,,,9228000,9228000,0,0,
4159,2023-03-22-191821,목포지원,경매3계,2021타경5707,2.0,2023-04-03,2023,4,3,월,임야,전라남도 영암군 시종면 봉소리 산115-6,전라남도,영암군,시종면,봉소리,120.0,36.3,1560000,1560000,0,0,
4160,2023-03-22-191821,목포지원,경매3계,2021타경5707,3.0,2023-04-03,2023,4,3,월,전답,전라남도 영암군 시종면 봉소리 174-4,전라남도,영암군,시종면,봉소리,1058.0,320.0,12696000,12696000,0,0,
